row,type,position,sl,date,balance
1246,NO,0.0,0.0,2021-03-21 05:00:00,0.0
1247,NO,0.0,0.0,2021-03-21 06:00:00,0.0
1248,NO,0.0,0.0,2021-03-21 07:00:00,0.0
1249,NO,0.0,0.0,2021-03-21 08:00:00,0.0
1250,NO,0.0,0.0,2021-03-21 09:00:00,0.0
1251,NO,0.0,0.0,2021-03-21 10:00:00,0.0
1252,LONG,22.1974,21.4335,2021-03-21 11:00:00,-3.564046935871417
1265,NO,0.0,0.0,2021-03-22 00:00:00,0.0
1266,NO,0.0,0.0,2021-03-22 01:00:00,0.0
1267,NO,0.0,0.0,2021-03-22 02:00:00,0.0
1268,NO,0.0,0.0,2021-03-22 03:00:00,0.0
1269,NO,0.0,0.0,2021-03-22 04:00:00,0.0
1270,NO,0.0,0.0,2021-03-22 05:00:00,0.0
1271,NO,0.0,0.0,2021-03-22 06:00:00,0.0
1272,NO,0.0,0.0,2021-03-22 07:00:00,0.0
1273,NO,0.0,0.0,2021-03-22 08:00:00,0.0
1274,NO,0.0,0.0,2021-03-22 09:00:00,0.0
1275,NO,0.0,0.0,2021-03-22 10:00:00,0.0
1276,NO,0.0,0.0,2021-03-22 11:00:00,0.0
1277,NO,0.0,0.0,2021-03-22 12:00:00,0.0
1278,NO,0.0,0.0,2021-03-22 13:00:00,0.0
1279,NO,0.0,0.0,2021-03-22 14:00:00,0.0
1280,NO,0.0,0.0,2021-03-22 15:00:00,0.0
1281,NO,0.0,0.0,2021-03-22 16:00:00,0.0
1282,SHORT,20.8876,20.4735,2021-03-22 17:00:00,2.022614599360125
1285,NO,0.0,0.0,2021-03-22 20:00:00,0.0
1286,NO,0.0,0.0,2021-03-22 21:00:00,0.0
1287,NO,0.0,0.0,2021-03-22 22:00:00,0.0
1288,NO,0.0,0.0,2021-03-22 23:00:00,0.0
1289,NO,0.0,0.0,2021-03-23 00:00:00,0.0
1290,NO,0.0,0.0,2021-03-23 01:00:00,0.0
1291,NO,0.0,0.0,2021-03-23 02:00:00,0.0
1292,NO,0.0,0.0,2021-03-23 03:00:00,0.0
1293,NO,0.0,0.0,2021-03-23 04:00:00,0.0
1294,NO,0.0,0.0,2021-03-23 05:00:00,0.0
1295,NO,0.0,0.0,2021-03-23 06:00:00,0.0
1296,NO,0.0,0.0,2021-03-23 07:00:00,0.0
1297,NO,0.0,0.0,2021-03-23 08:00:00,0.0
1298,NO,0.0,0.0,2021-03-23 09:00:00,0.0
1299,NO,0.0,0.0,2021-03-23 10:00:00,0.0
1300,NO,0.0,0.0,2021-03-23 11:00:00,0.0
1301,NO,0.0,0.0,2021-03-23 12:00:00,0.0
1302,NO,0.0,0.0,2021-03-23 13:00:00,0.0
1303,NO,0.0,0.0,2021-03-23 14:00:00,0.0
1304,NO,0.0,0.0,2021-03-23 15:00:00,0.0
1305,NO,0.0,0.0,2021-03-23 16:00:00,0.0
1306,NO,0.0,0.0,2021-03-23 17:00:00,0.0
1307,NO,0.0,0.0,2021-03-23 18:00:00,0.0
1308,NO,0.0,0.0,2021-03-23 19:00:00,0.0
1309,NO,0.0,0.0,2021-03-23 20:00:00,0.0
1310,SHORT,16.8723,16.2237,2021-03-23 21:00:00,3.9978549899221463
1314,NO,0.0,0.0,2021-03-24 01:00:00,0.0
1315,NO,0.0,0.0,2021-03-24 02:00:00,0.0
1316,NO,0.0,0.0,2021-03-24 03:00:00,0.0
1317,NO,0.0,0.0,2021-03-24 04:00:00,0.0
1318,NO,0.0,0.0,2021-03-24 05:00:00,0.0
1319,NO,0.0,0.0,2021-03-24 06:00:00,0.0
1320,NO,0.0,0.0,2021-03-24 07:00:00,0.0
1321,NO,0.0,0.0,2021-03-24 08:00:00,0.0
1322,NO,0.0,0.0,2021-03-24 09:00:00,0.0
1323,NO,0.0,0.0,2021-03-24 10:00:00,0.0
1324,NO,0.0,0.0,2021-03-24 11:00:00,0.0
1325,NO,0.0,0.0,2021-03-24 12:00:00,0.0
1326,NO,0.0,0.0,2021-03-24 13:00:00,0.0
1327,NO,0.0,0.0,2021-03-24 14:00:00,0.0
1328,NO,0.0,0.0,2021-03-24 15:00:00,0.0
1329,NO,0.0,0.0,2021-03-24 16:00:00,0.0
1330,NO,0.0,0.0,2021-03-24 17:00:00,0.0
1331,NO,0.0,0.0,2021-03-24 18:00:00,0.0
1332,NO,0.0,0.0,2021-03-24 19:00:00,0.0
1333,SHORT,16.2159,15.9579,2021-03-24 20:00:00,1.6167540841840093
1339,NO,0.0,0.0,2021-03-25 02:00:00,0.0
1340,NO,0.0,0.0,2021-03-25 03:00:00,0.0
1341,NO,0.0,0.0,2021-03-25 04:00:00,0.0
1342,NO,0.0,0.0,2021-03-25 05:00:00,0.0
1343,NO,0.0,0.0,2021-03-25 06:00:00,0.0
1344,NO,0.0,0.0,2021-03-25 07:00:00,0.0
1345,NO,0.0,0.0,2021-03-25 08:00:00,0.0
1346,NO,0.0,0.0,2021-03-25 09:00:00,0.0
1347,NO,0.0,0.0,2021-03-25 10:00:00,0.0
1348,NO,0.0,0.0,2021-03-25 11:00:00,0.0
1349,NO,0.0,0.0,2021-03-25 12:00:00,0.0
1350,NO,0.0,0.0,2021-03-25 13:00:00,0.0
1351,NO,0.0,0.0,2021-03-25 14:00:00,0.0
1352,NO,0.0,0.0,2021-03-25 15:00:00,0.0
1353,NO,0.0,0.0,2021-03-25 16:00:00,0.0
1354,NO,0.0,0.0,2021-03-25 17:00:00,0.0
1355,NO,0.0,0.0,2021-03-25 18:00:00,0.0
1356,NO,0.0,0.0,2021-03-25 19:00:00,0.0
1357,NO,0.0,0.0,2021-03-25 20:00:00,0.0
1358,NO,0.0,0.0,2021-03-25 21:00:00,0.0
1359,NO,0.0,0.0,2021-03-25 22:00:00,0.0
1360,NO,0.0,0.0,2021-03-25 23:00:00,0.0
1361,NO,0.0,0.0,2021-03-26 00:00:00,0.0
1362,NO,0.0,0.0,2021-03-26 01:00:00,0.0
1363,NO,0.0,0.0,2021-03-26 02:00:00,0.0
1364,NO,0.0,0.0,2021-03-26 03:00:00,0.0
1365,LONG,18.125,18.3273,2021-03-26 04:00:00,1.1038178018584404
1367,NO,0.0,0.0,2021-03-26 06:00:00,0.0
1368,NO,0.0,0.0,2021-03-26 07:00:00,0.0
1369,NO,0.0,0.0,2021-03-26 08:00:00,0.0
1370,NO,0.0,0.0,2021-03-26 09:00:00,0.0
1371,NO,0.0,0.0,2021-03-26 10:00:00,0.0
1372,NO,0.0,0.0,2021-03-26 11:00:00,0.0
1373,NO,0.0,0.0,2021-03-26 12:00:00,0.0
1374,NO,0.0,0.0,2021-03-26 13:00:00,0.0
1375,NO,0.0,0.0,2021-03-26 14:00:00,0.0
1376,NO,0.0,0.0,2021-03-26 15:00:00,0.0
1377,LONG,18.8805,18.2378,2021-03-26 16:00:00,-3.5239996052155504
1388,NO,0.0,0.0,2021-03-27 03:00:00,0.0
1389,NO,0.0,0.0,2021-03-27 04:00:00,0.0
1390,NO,0.0,0.0,2021-03-27 05:00:00,0.0
1391,NO,0.0,0.0,2021-03-27 06:00:00,0.0
1392,NO,0.0,0.0,2021-03-27 07:00:00,0.0
1393,NO,0.0,0.0,2021-03-27 08:00:00,0.0
1394,NO,0.0,0.0,2021-03-27 09:00:00,0.0
1395,NO,0.0,0.0,2021-03-27 10:00:00,0.0
1396,NO,0.0,0.0,2021-03-27 11:00:00,0.0
1397,NO,0.0,0.0,2021-03-27 12:00:00,0.0
1398,NO,0.0,0.0,2021-03-27 13:00:00,0.0
1399,NO,0.0,0.0,2021-03-27 14:00:00,0.0
1400,NO,0.0,0.0,2021-03-27 15:00:00,0.0
1401,NO,0.0,0.0,2021-03-27 16:00:00,0.0
1402,NO,0.0,0.0,2021-03-27 17:00:00,0.0
1403,NO,0.0,0.0,2021-03-27 18:00:00,0.0
1404,NO,0.0,0.0,2021-03-27 19:00:00,0.0
1405,NO,0.0,0.0,2021-03-27 20:00:00,0.0
1406,NO,0.0,0.0,2021-03-27 21:00:00,0.0
1407,NO,0.0,0.0,2021-03-27 22:00:00,0.0
1408,NO,0.0,0.0,2021-03-27 23:00:00,0.0
1409,NO,0.0,0.0,2021-03-28 00:00:00,0.0
1410,NO,0.0,0.0,2021-03-28 01:00:00,0.0
1411,NO,0.0,0.0,2021-03-28 02:00:00,0.0
1412,NO,0.0,0.0,2021-03-28 03:00:00,0.0
1413,NO,0.0,0.0,2021-03-28 04:00:00,0.0
1414,NO,0.0,0.0,2021-03-28 05:00:00,0.0
1415,NO,0.0,0.0,2021-03-28 06:00:00,0.0
1416,NO,0.0,0.0,2021-03-28 07:00:00,0.0
1417,NO,0.0,0.0,2021-03-28 08:00:00,0.0
1418,NO,0.0,0.0,2021-03-28 09:00:00,0.0
1419,NO,0.0,0.0,2021-03-28 10:00:00,0.0
1420,NO,0.0,0.0,2021-03-28 11:00:00,0.0
1421,NO,0.0,0.0,2021-03-28 12:00:00,0.0
1422,NO,0.0,0.0,2021-03-28 13:00:00,0.0
1423,NO,0.0,0.0,2021-03-28 14:00:00,0.0
1424,NO,0.0,0.0,2021-03-28 15:00:00,0.0
1425,NO,0.0,0.0,2021-03-28 16:00:00,0.0
1426,NO,0.0,0.0,2021-03-28 17:00:00,0.0
1427,NO,0.0,0.0,2021-03-28 18:00:00,0.0
1428,NO,0.0,0.0,2021-03-28 19:00:00,0.0
1429,NO,0.0,0.0,2021-03-28 20:00:00,0.0
1430,NO,0.0,0.0,2021-03-28 21:00:00,0.0
1431,NO,0.0,0.0,2021-03-28 22:00:00,0.0
1432,NO,0.0,0.0,2021-03-28 23:00:00,0.0
1433,NO,0.0,0.0,2021-03-29 00:00:00,0.0
1434,NO,0.0,0.0,2021-03-29 01:00:00,0.0
1435,NO,0.0,0.0,2021-03-29 02:00:00,0.0
1436,NO,0.0,0.0,2021-03-29 03:00:00,0.0
1437,NO,0.0,0.0,2021-03-29 04:00:00,0.0
1438,NO,0.0,0.0,2021-03-29 05:00:00,0.0
1439,NO,0.0,0.0,2021-03-29 06:00:00,0.0
1440,NO,0.0,0.0,2021-03-29 07:00:00,0.0
1441,NO,0.0,0.0,2021-03-29 08:00:00,0.0
1442,LONG,19.0327,19.3881,2021-03-29 09:00:00,1.8330831798887175
1447,NO,0.0,0.0,2021-03-29 14:00:00,0.0
1448,NO,0.0,0.0,2021-03-29 15:00:00,0.0
1449,NO,0.0,0.0,2021-03-29 16:00:00,0.0
1450,NO,0.0,0.0,2021-03-29 17:00:00,0.0
1451,NO,0.0,0.0,2021-03-29 18:00:00,0.0
1452,NO,0.0,0.0,2021-03-29 19:00:00,0.0
1453,NO,0.0,0.0,2021-03-29 20:00:00,0.0
1454,NO,0.0,0.0,2021-03-29 21:00:00,0.0
1455,NO,0.0,0.0,2021-03-29 22:00:00,0.0
1456,NO,0.0,0.0,2021-03-29 23:00:00,0.0
1457,NO,0.0,0.0,2021-03-30 00:00:00,0.0
1458,SHORT,18.5963,18.3974,2021-03-30 01:00:00,1.0811310293845793
1461,NO,0.0,0.0,2021-03-30 04:00:00,0.0
1462,NO,0.0,0.0,2021-03-30 05:00:00,0.0
1463,NO,0.0,0.0,2021-03-30 06:00:00,0.0
1464,NO,0.0,0.0,2021-03-30 07:00:00,0.0
1465,SHORT,18.33,18.6383,2021-03-30 08:00:00,-1.6541208157396454
1466,NO,0.0,0.0,2021-03-30 09:00:00,0.0
1467,NO,0.0,0.0,2021-03-30 10:00:00,0.0
1468,NO,0.0,0.0,2021-03-30 11:00:00,0.0
1469,NO,0.0,0.0,2021-03-30 12:00:00,0.0
1470,NO,0.0,0.0,2021-03-30 13:00:00,0.0
1471,NO,0.0,0.0,2021-03-30 14:00:00,0.0
1472,NO,0.0,0.0,2021-03-30 15:00:00,0.0
1473,NO,0.0,0.0,2021-03-30 16:00:00,0.0
1474,NO,0.0,0.0,2021-03-30 17:00:00,0.0
1475,NO,0.0,0.0,2021-03-30 18:00:00,0.0
1476,NO,0.0,0.0,2021-03-30 19:00:00,0.0
1477,NO,0.0,0.0,2021-03-30 20:00:00,0.0
1478,NO,0.0,0.0,2021-03-30 21:00:00,0.0
1479,NO,0.0,0.0,2021-03-30 22:00:00,0.0
1480,NO,0.0,0.0,2021-03-30 23:00:00,0.0
1481,NO,0.0,0.0,2021-03-31 00:00:00,0.0
1482,NO,0.0,0.0,2021-03-31 01:00:00,0.0
1483,NO,0.0,0.0,2021-03-31 02:00:00,0.0
1484,NO,0.0,0.0,2021-03-31 03:00:00,0.0
1485,SHORT,18.1718,18.7168,2021-03-31 04:00:00,-2.911822533766454
1493,NO,0.0,0.0,2021-03-31 12:00:00,0.0
1494,NO,0.0,0.0,2021-03-31 13:00:00,0.0
1495,LONG,19.3209,18.7008,2021-03-31 14:00:00,-3.315900924024646
1503,NO,0.0,0.0,2021-03-31 22:00:00,0.0
1504,NO,0.0,0.0,2021-03-31 23:00:00,0.0
1505,NO,0.0,0.0,2021-04-01 00:00:00,0.0
1506,NO,0.0,0.0,2021-04-01 01:00:00,0.0
1507,NO,0.0,0.0,2021-04-01 02:00:00,0.0
1508,NO,0.0,0.0,2021-04-01 03:00:00,0.0
1509,NO,0.0,0.0,2021-04-01 04:00:00,0.0
1510,NO,0.0,0.0,2021-04-01 05:00:00,0.0
1511,NO,0.0,0.0,2021-04-01 06:00:00,0.0
1512,NO,0.0,0.0,2021-04-01 07:00:00,0.0
1513,NO,0.0,0.0,2021-04-01 08:00:00,0.0
1514,NO,0.0,0.0,2021-04-01 09:00:00,0.0
1515,NO,0.0,0.0,2021-04-01 10:00:00,0.0
1516,NO,0.0,0.0,2021-04-01 11:00:00,0.0
1517,NO,0.0,0.0,2021-04-01 12:00:00,0.0
1518,NO,0.0,0.0,2021-04-01 13:00:00,0.0
1519,NO,0.0,0.0,2021-04-01 14:00:00,0.0
1520,NO,0.0,0.0,2021-04-01 15:00:00,0.0
1521,NO,0.0,0.0,2021-04-01 16:00:00,0.0
1522,NO,0.0,0.0,2021-04-01 17:00:00,0.0
1523,NO,0.0,0.0,2021-04-01 18:00:00,0.0
1524,SHORT,18.1495,18.5207,2021-04-01 19:00:00,-2.0042439000685732
1529,NO,0.0,0.0,2021-04-02 00:00:00,0.0
1530,NO,0.0,0.0,2021-04-02 01:00:00,0.0
1531,NO,0.0,0.0,2021-04-02 02:00:00,0.0
1532,LONG,19.0353,18.5717,2021-04-02 03:00:00,-2.4962712083438703
1540,NO,0.0,0.0,2021-04-02 11:00:00,0.0
1541,NO,0.0,0.0,2021-04-02 12:00:00,0.0
1542,NO,0.0,0.0,2021-04-02 13:00:00,0.0
1543,NO,0.0,0.0,2021-04-02 14:00:00,0.0
1544,NO,0.0,0.0,2021-04-02 15:00:00,0.0
1545,NO,0.0,0.0,2021-04-02 16:00:00,0.0
1546,NO,0.0,0.0,2021-04-02 17:00:00,0.0
1547,NO,0.0,0.0,2021-04-02 18:00:00,0.0
1548,NO,0.0,0.0,2021-04-02 19:00:00,0.0
1549,NO,0.0,0.0,2021-04-02 20:00:00,0.0
1550,NO,0.0,0.0,2021-04-02 21:00:00,0.0
1551,NO,0.0,0.0,2021-04-02 22:00:00,0.0
1552,NO,0.0,0.0,2021-04-02 23:00:00,0.0
1553,NO,0.0,0.0,2021-04-03 00:00:00,0.0
1554,NO,0.0,0.0,2021-04-03 01:00:00,0.0
1555,NO,0.0,0.0,2021-04-03 02:00:00,0.0
1556,NO,0.0,0.0,2021-04-03 03:00:00,0.0
1557,NO,0.0,0.0,2021-04-03 04:00:00,0.0
1558,NO,0.0,0.0,2021-04-03 05:00:00,0.0
1559,NO,0.0,0.0,2021-04-03 06:00:00,0.0
1560,NO,0.0,0.0,2021-04-03 07:00:00,0.0
1561,NO,0.0,0.0,2021-04-03 08:00:00,0.0
1562,NO,0.0,0.0,2021-04-03 09:00:00,0.0
1563,NO,0.0,0.0,2021-04-03 10:00:00,0.0
1564,NO,0.0,0.0,2021-04-03 11:00:00,0.0
1565,NO,0.0,0.0,2021-04-03 12:00:00,0.0
1566,NO,0.0,0.0,2021-04-03 13:00:00,0.0
1567,NO,0.0,0.0,2021-04-03 14:00:00,0.0
1568,NO,0.0,0.0,2021-04-03 15:00:00,0.0
1569,NO,0.0,0.0,2021-04-03 16:00:00,0.0
1570,SHORT,18.095,18.5204,2021-04-03 17:00:00,-2.2969266322541557
1583,NO,0.0,0.0,2021-04-04 06:00:00,0.0
1584,NO,0.0,0.0,2021-04-04 07:00:00,0.0
1585,NO,0.0,0.0,2021-04-04 08:00:00,0.0
1586,NO,0.0,0.0,2021-04-04 09:00:00,0.0
1587,NO,0.0,0.0,2021-04-04 10:00:00,0.0
1588,NO,0.0,0.0,2021-04-04 11:00:00,0.0
1589,NO,0.0,0.0,2021-04-04 12:00:00,0.0
1590,NO,0.0,0.0,2021-04-04 13:00:00,0.0
1591,NO,0.0,0.0,2021-04-04 14:00:00,0.0
1592,NO,0.0,0.0,2021-04-04 15:00:00,0.0
1593,NO,0.0,0.0,2021-04-04 16:00:00,0.0
1594,NO,0.0,0.0,2021-04-04 17:00:00,0.0
1595,NO,0.0,0.0,2021-04-04 18:00:00,0.0
1596,NO,0.0,0.0,2021-04-04 19:00:00,0.0
1597,NO,0.0,0.0,2021-04-04 20:00:00,0.0
1598,NO,0.0,0.0,2021-04-04 21:00:00,0.0
1599,NO,0.0,0.0,2021-04-04 22:00:00,0.0
1600,NO,0.0,0.0,2021-04-04 23:00:00,0.0
1601,NO,0.0,0.0,2021-04-05 00:00:00,0.0
1602,NO,0.0,0.0,2021-04-05 01:00:00,0.0
1603,NO,0.0,0.0,2021-04-05 02:00:00,0.0
1604,NO,0.0,0.0,2021-04-05 03:00:00,0.0
1605,NO,0.0,0.0,2021-04-05 04:00:00,0.0
1606,NO,0.0,0.0,2021-04-05 05:00:00,0.0
1607,NO,0.0,0.0,2021-04-05 06:00:00,0.0
1608,NO,0.0,0.0,2021-04-05 07:00:00,0.0
1609,NO,0.0,0.0,2021-04-05 08:00:00,0.0
1610,NO,0.0,0.0,2021-04-05 09:00:00,0.0
1611,NO,0.0,0.0,2021-04-05 10:00:00,0.0
1612,NO,0.0,0.0,2021-04-05 11:00:00,0.0
1613,NO,0.0,0.0,2021-04-05 12:00:00,0.0
1614,NO,0.0,0.0,2021-04-05 13:00:00,0.0
1615,NO,0.0,0.0,2021-04-05 14:00:00,0.0
1616,NO,0.0,0.0,2021-04-05 15:00:00,0.0
1617,NO,0.0,0.0,2021-04-05 16:00:00,0.0
1618,NO,0.0,0.0,2021-04-05 17:00:00,0.0
1619,NO,0.0,0.0,2021-04-05 18:00:00,0.0
1620,NO,0.0,0.0,2021-04-05 19:00:00,0.0
1621,NO,0.0,0.0,2021-04-05 20:00:00,0.0
1622,NO,0.0,0.0,2021-04-05 21:00:00,0.0
1623,NO,0.0,0.0,2021-04-05 22:00:00,0.0
1624,NO,0.0,0.0,2021-04-05 23:00:00,0.0
1625,SHORT,17.2088,16.6581,2021-04-06 00:00:00,3.3058992322053484
1638,NO,0.0,0.0,2021-04-06 13:00:00,0.0
1639,NO,0.0,0.0,2021-04-06 14:00:00,0.0
1640,NO,0.0,0.0,2021-04-06 15:00:00,0.0
1641,NO,0.0,0.0,2021-04-06 16:00:00,0.0
1642,NO,0.0,0.0,2021-04-06 17:00:00,0.0
1643,NO,0.0,0.0,2021-04-06 18:00:00,0.0
1644,NO,0.0,0.0,2021-04-06 19:00:00,0.0
1645,NO,0.0,0.0,2021-04-06 20:00:00,0.0
1646,NO,0.0,0.0,2021-04-06 21:00:00,0.0
1647,NO,0.0,0.0,2021-04-06 22:00:00,0.0
1648,NO,0.0,0.0,2021-04-06 23:00:00,0.0
1649,NO,0.0,0.0,2021-04-07 00:00:00,0.0
1650,SHORT,16.3993,16.0769,2021-04-07 01:00:00,2.005361730184319
1657,NO,0.0,0.0,2021-04-07 08:00:00,0.0
1658,NO,0.0,0.0,2021-04-07 09:00:00,0.0
1659,NO,0.0,0.0,2021-04-07 10:00:00,0.0
1660,NO,0.0,0.0,2021-04-07 11:00:00,0.0
1661,NO,0.0,0.0,2021-04-07 12:00:00,0.0
1662,NO,0.0,0.0,2021-04-07 13:00:00,0.0
1663,NO,0.0,0.0,2021-04-07 14:00:00,0.0
1664,NO,0.0,0.0,2021-04-07 15:00:00,0.0
1665,NO,0.0,0.0,2021-04-07 16:00:00,0.0
1666,NO,0.0,0.0,2021-04-07 17:00:00,0.0
1667,SHORT,15.0501,15.4777,2021-04-07 18:00:00,-2.7626843781698796
1671,NO,0.0,0.0,2021-04-07 22:00:00,0.0
1672,NO,0.0,0.0,2021-04-07 23:00:00,0.0
1673,NO,0.0,0.0,2021-04-08 00:00:00,0.0
1674,NO,0.0,0.0,2021-04-08 01:00:00,0.0
1675,NO,0.0,0.0,2021-04-08 02:00:00,0.0
1676,NO,0.0,0.0,2021-04-08 03:00:00,0.0
1677,NO,0.0,0.0,2021-04-08 04:00:00,0.0
1678,NO,0.0,0.0,2021-04-08 05:00:00,0.0
1679,NO,0.0,0.0,2021-04-08 06:00:00,0.0
1680,NO,0.0,0.0,2021-04-08 07:00:00,0.0
1681,NO,0.0,0.0,2021-04-08 08:00:00,0.0
1682,NO,0.0,0.0,2021-04-08 09:00:00,0.0
1683,NO,0.0,0.0,2021-04-08 10:00:00,0.0
1684,NO,0.0,0.0,2021-04-08 11:00:00,0.0
1685,NO,0.0,0.0,2021-04-08 12:00:00,0.0
1686,NO,0.0,0.0,2021-04-08 13:00:00,0.0
1687,NO,0.0,0.0,2021-04-08 14:00:00,0.0
1688,NO,0.0,0.0,2021-04-08 15:00:00,0.0
1689,NO,0.0,0.0,2021-04-08 16:00:00,0.0
1690,NO,0.0,0.0,2021-04-08 17:00:00,0.0
1691,NO,0.0,0.0,2021-04-08 18:00:00,0.0
1692,NO,0.0,0.0,2021-04-08 19:00:00,0.0
1693,NO,0.0,0.0,2021-04-08 20:00:00,0.0
1694,NO,0.0,0.0,2021-04-08 21:00:00,0.0
1695,NO,0.0,0.0,2021-04-08 22:00:00,0.0
1696,NO,0.0,0.0,2021-04-08 23:00:00,0.0
1697,NO,0.0,0.0,2021-04-09 00:00:00,0.0
1698,NO,0.0,0.0,2021-04-09 01:00:00,0.0
1699,LONG,16.5136,16.6894,2021-04-09 02:00:00,1.0533632125780343
1704,NO,0.0,0.0,2021-04-09 07:00:00,0.0
1705,NO,0.0,0.0,2021-04-09 08:00:00,0.0
1706,NO,0.0,0.0,2021-04-09 09:00:00,0.0
1707,NO,0.0,0.0,2021-04-09 10:00:00,0.0
1708,NO,0.0,0.0,2021-04-09 11:00:00,0.0
1709,NO,0.0,0.0,2021-04-09 12:00:00,0.0
1710,NO,0.0,0.0,2021-04-09 13:00:00,0.0
1711,NO,0.0,0.0,2021-04-09 14:00:00,0.0
1712,NO,0.0,0.0,2021-04-09 15:00:00,0.0
1713,NO,0.0,0.0,2021-04-09 16:00:00,0.0
1714,NO,0.0,0.0,2021-04-09 17:00:00,0.0
1715,NO,0.0,0.0,2021-04-09 18:00:00,0.0
1716,NO,0.0,0.0,2021-04-09 19:00:00,0.0
1717,NO,0.0,0.0,2021-04-09 20:00:00,0.0
1718,NO,0.0,0.0,2021-04-09 21:00:00,0.0
1719,NO,0.0,0.0,2021-04-09 22:00:00,0.0
1720,SHORT,15.6881,15.5158,2021-04-09 23:00:00,1.110480929117415
1737,NO,0.0,0.0,2021-04-10 16:00:00,0.0
1738,NO,0.0,0.0,2021-04-10 17:00:00,0.0
1739,NO,0.0,0.0,2021-04-10 18:00:00,0.0
1740,NO,0.0,0.0,2021-04-10 19:00:00,0.0
1741,NO,0.0,0.0,2021-04-10 20:00:00,0.0
1742,NO,0.0,0.0,2021-04-10 21:00:00,0.0
1743,NO,0.0,0.0,2021-04-10 22:00:00,0.0
1744,NO,0.0,0.0,2021-04-10 23:00:00,0.0
1745,NO,0.0,0.0,2021-04-11 00:00:00,0.0
1746,NO,0.0,0.0,2021-04-11 01:00:00,0.0
1747,NO,0.0,0.0,2021-04-11 02:00:00,0.0
1748,NO,0.0,0.0,2021-04-11 03:00:00,0.0
1749,NO,0.0,0.0,2021-04-11 04:00:00,0.0
1750,NO,0.0,0.0,2021-04-11 05:00:00,0.0
1751,NO,0.0,0.0,2021-04-11 06:00:00,0.0
1752,NO,0.0,0.0,2021-04-11 07:00:00,0.0
1753,NO,0.0,0.0,2021-04-11 08:00:00,0.0
1754,NO,0.0,0.0,2021-04-11 09:00:00,0.0
1755,NO,0.0,0.0,2021-04-11 10:00:00,0.0
1756,NO,0.0,0.0,2021-04-11 11:00:00,0.0
1757,NO,0.0,0.0,2021-04-11 12:00:00,0.0
1758,NO,0.0,0.0,2021-04-11 13:00:00,0.0
1759,NO,0.0,0.0,2021-04-11 14:00:00,0.0
1760,NO,0.0,0.0,2021-04-11 15:00:00,0.0
1761,NO,0.0,0.0,2021-04-11 16:00:00,0.0
1762,NO,0.0,0.0,2021-04-11 17:00:00,0.0
1763,NO,0.0,0.0,2021-04-11 18:00:00,0.0
1764,NO,0.0,0.0,2021-04-11 19:00:00,0.0
1765,NO,0.0,0.0,2021-04-11 20:00:00,0.0
1766,NO,0.0,0.0,2021-04-11 21:00:00,0.0
1767,NO,0.0,0.0,2021-04-11 22:00:00,0.0
1768,NO,0.0,0.0,2021-04-11 23:00:00,0.0
1769,NO,0.0,0.0,2021-04-12 00:00:00,0.0
1770,NO,0.0,0.0,2021-04-12 01:00:00,0.0
1771,NO,0.0,0.0,2021-04-12 02:00:00,0.0
1772,NO,0.0,0.0,2021-04-12 03:00:00,0.0
1773,NO,0.0,0.0,2021-04-12 04:00:00,0.0
1774,NO,0.0,0.0,2021-04-12 05:00:00,0.0
1775,NO,0.0,0.0,2021-04-12 06:00:00,0.0
1776,NO,0.0,0.0,2021-04-12 07:00:00,0.0
1777,NO,0.0,0.0,2021-04-12 08:00:00,0.0
1778,NO,0.0,0.0,2021-04-12 09:00:00,0.0
1779,NO,0.0,0.0,2021-04-12 10:00:00,0.0
1780,NO,0.0,0.0,2021-04-12 11:00:00,0.0
1781,NO,0.0,0.0,2021-04-12 12:00:00,0.0
1782,NO,0.0,0.0,2021-04-12 13:00:00,0.0
1783,NO,0.0,0.0,2021-04-12 14:00:00,0.0
1784,NO,0.0,0.0,2021-04-12 15:00:00,0.0
1785,NO,0.0,0.0,2021-04-12 16:00:00,0.0
1786,NO,0.0,0.0,2021-04-12 17:00:00,0.0
1787,NO,0.0,0.0,2021-04-12 18:00:00,0.0
1788,NO,0.0,0.0,2021-04-12 19:00:00,0.0
1789,NO,0.0,0.0,2021-04-12 20:00:00,0.0
1790,NO,0.0,0.0,2021-04-12 21:00:00,0.0
1791,NO,0.0,0.0,2021-04-12 22:00:00,0.0
1792,NO,0.0,0.0,2021-04-12 23:00:00,0.0
1793,NO,0.0,0.0,2021-04-13 00:00:00,0.0
1794,NO,0.0,0.0,2021-04-13 01:00:00,0.0
1795,NO,0.0,0.0,2021-04-13 02:00:00,0.0
1796,NO,0.0,0.0,2021-04-13 03:00:00,0.0
1797,LONG,15.2729,15.0178,2021-04-13 04:00:00,-1.698650934224716
1799,NO,0.0,0.0,2021-04-13 06:00:00,0.0
1800,NO,0.0,0.0,2021-04-13 07:00:00,0.0
1801,NO,0.0,0.0,2021-04-13 08:00:00,0.0
1802,NO,0.0,0.0,2021-04-13 09:00:00,0.0
1803,NO,0.0,0.0,2021-04-13 10:00:00,0.0
1804,NO,0.0,0.0,2021-04-13 11:00:00,0.0
1805,NO,0.0,0.0,2021-04-13 12:00:00,0.0
1806,NO,0.0,0.0,2021-04-13 13:00:00,0.0
1807,NO,0.0,0.0,2021-04-13 14:00:00,0.0
1808,NO,0.0,0.0,2021-04-13 15:00:00,0.0
